label,h0_pt0_x,h0_pt0_y,h0_pt0_z,h0_pt1_x,h0_pt1_y,h0_pt1_z,h0_pt2_x,h0_pt2_y,h0_pt2_z,h0_pt3_x,h0_pt3_y,h0_pt3_z,h0_pt4_x,h0_pt4_y,h0_pt4_z,h0_pt5_x,h0_pt5_y,h0_pt5_z,h0_pt6_x,h0_pt6_y,h0_pt6_z,h0_pt7_x,h0_pt7_y,h0_pt7_z,h0_pt8_x,h0_pt8_y,h0_pt8_z,h0_pt9_x,h0_pt9_y,h0_pt9_z,h0_pt10_x,h0_pt10_y,h0_pt10_z,h0_pt11_x,h0_pt11_y,h0_pt11_z,h0_pt12_x,h0_pt12_y,h0_pt12_z,h0_pt13_x,h0_pt13_y,h0_pt13_z,h0_pt14_x,h0_pt14_y,h0_pt14_z,h0_pt15_x,h0_pt15_y,h0_pt15_z,h0_pt16_x,h0_pt16_y,h0_pt16_z,h0_pt17_x,h0_pt17_y,h0_pt17_z,h0_pt18_x,h0_pt18_y,h0_pt18_z,h0_pt19_x,h0_pt19_y,h0_pt19_z,h0_pt20_x,h0_pt20_y,h0_pt20_z,h1_pt0_x,h1_pt0_y,h1_pt0_z,h1_pt1_x,h1_pt1_y,h1_pt1_z,h1_pt2_x,h1_pt2_y,h1_pt2_z,h1_pt3_x,h1_pt3_y,h1_pt3_z,h1_pt4_x,h1_pt4_y,h1_pt4_z,h1_pt5_x,h1_pt5_y,h1_pt5_z,h1_pt6_x,h1_pt6_y,h1_pt6_z,h1_pt7_x,h1_pt7_y,h1_pt7_z,h1_pt8_x,h1_pt8_y,h1_pt8_z,h1_pt9_x,h1_pt9_y,h1_pt9_z,h1_pt10_x,h1_pt10_y,h1_pt10_z,h1_pt11_x,h1_pt11_y,h1_pt11_z,h1_pt12_x,h1_pt12_y,h1_pt12_z,h1_pt13_x,h1_pt13_y,h1_pt13_z,h1_pt14_x,h1_pt14_y,h1_pt14_z,h1_pt15_x,h1_pt15_y,h1_pt15_z,h1_pt16_x,h1_pt16_y,h1_pt16_z,h1_pt17_x,h1_pt17_y,h1_pt17_z,h1_pt18_x,h1_pt18_y,h1_pt18_z,h1_pt19_x,h1_pt19_y,h1_pt19_z,h1_pt20_x,h1_pt20_y,h1_pt20_z
GIMEL,0.0,0.0,0.0,0.0716594457626342,-0.0637468695640564,0.0030513499024209,0.0984631180763244,-0.1504622697830201,0.0020282811111655,0.1085925102233886,-0.240196168422699,0.0035507225057926,0.1167016625404357,-0.3036339282989503,0.0031254408041831,0.0757507681846618,-0.2252205610275269,-0.0334443172813507,0.1012280583381652,-0.3614851832389832,-0.038477549553022,0.1147824525833129,-0.4292685389518739,-0.0367435498536678,0.1232557296752929,-0.4807599484920503,-0.0349544642866703,0.0143125057220458,-0.2313449978828431,-0.0378745517135711,0.0300326943397521,-0.3780920505523683,-0.0406629650295826,0.0419358611106872,-0.4505088329315186,-0.040337475240335,0.051030158996582,-0.499602496623993,-0.0411952419580074,-0.0407155156135559,-0.2186449170112611,-0.0389425924421402,-0.0481927990913391,-0.340600609779358,-0.0426566770673843,-0.044350266456604,-0.4165611267089845,-0.0505154041946979,-0.0425635576248169,-0.4658486247062684,-0.0588058403135391,-0.0822734236717224,-0.1909233927726746,-0.0377959592641445,-0.0651953220367431,-0.2515007257461549,-0.0406292846799942,-0.0422438979148865,-0.2565726637840272,-0.0403192287684532,-0.0226625204086304,-0.2523590922355653,-0.0410990214348884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIMEL,0.0,0.0,0.0,0.0716891884803772,-0.0629178881645201,0.0034867301905592,0.1002172231674194,-0.1461862325668335,0.0013533102205087,0.110219657421112,-0.2335642576217651,0.0012515978045825,0.1174866557121276,-0.2957222461700439,-0.0007849048966476,0.0780577063560485,-0.2242017984390258,-0.0325373899800637,0.1037520766258239,-0.3601293563842773,-0.0393211138112405,0.116884708404541,-0.428939938545227,-0.0388910104198315,0.1251846551895141,-0.4801718592643738,-0.0376474079353669,0.0170638561248779,-0.2302689552307129,-0.0379709195954659,0.033368706703186,-0.3762816786766052,-0.0416473899645665,0.0446972846984863,-0.4490315318107605,-0.0415373523397305,0.0537129044532775,-0.4975898265838623,-0.0424461406333306,-0.0380182266235352,-0.2177751660346985,-0.0403113555772164,-0.0428098440170288,-0.3397122621536255,-0.0443300944430688,-0.0382879972457885,-0.4166451692581177,-0.0511144962770799,-0.0353764891624451,-0.4665472507476806,-0.0584501330418446,-0.0802175104618073,-0.190509021282196,-0.0405646492404797,-0.0626348257064819,-0.2561509609222412,-0.0437148739261487,-0.0407754778862,-0.2715571522712707,-0.0431872610611775,-0.0210191309452056,-0.2784832119941711,-0.0435831700129369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIMEL,0.0,0.0,0.0,0.0728633999824523,-0.0618314743041991,0.0038505041416101,0.1018338203430175,-0.1469967365264892,0.0023915575261526,0.1100634932518005,-0.2378899455070495,0.003037241138827,0.1152963042259216,-0.3009045720100403,0.0022437359116338,0.0796988606452941,-0.2254601120948791,-0.0305335886400825,0.1069188117980957,-0.3644660115242004,-0.036212199516285,0.1192187070846557,-0.4322968125343323,-0.0340861763429528,0.1265066266059875,-0.4823350012302398,-0.0317108157646543,0.0187359452247619,-0.2317984700202942,-0.0354280631613618,0.0346662402153015,-0.37779700756073,-0.0393408249688035,0.0437744855880737,-0.4453135132789612,-0.037629862464655,0.0504349470138549,-0.4889401793479919,-0.0368637937676793,-0.0362441837787628,-0.2205313444137573,-0.0374278436970597,-0.0407823026180267,-0.3439740538597107,-0.0412826623391992,-0.0385783314704895,-0.4199646115303039,-0.0462710830938703,-0.0373473167419434,-0.4695524573326111,-0.0519514765214807,-0.0778114199638367,-0.1950684189796447,-0.0373153809082395,-0.0613806545734406,-0.266382098197937,-0.0400366533172017,-0.0413612127304077,-0.2878299355506897,-0.0393256928396112,-0.0221829414367676,-0.3021019697189331,-0.0394975442063695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIMEL,0.0,0.0,0.0,0.0728533864021301,-0.0609179735183715,0.004294909640464,0.1008324027061462,-0.1461444497108459,0.0029331304703532,0.1090640425682067,-0.2370477318763733,0.0032567934703706,0.115778625011444,-0.2990976572036743,0.0021015653491644,0.080310583114624,-0.2241787910461425,-0.0280987148999542,0.1072313785552978,-0.3613631129264831,-0.0342878563224644,0.1201034188270568,-0.4294136762619018,-0.033123453509745,0.1277299523353576,-0.4794294834136963,-0.0314232943474621,0.0205243825912475,-0.2312912344932556,-0.0337880676507324,0.0382325053215026,-0.3767905235290527,-0.0381663901626438,0.0477930307388305,-0.4465205073356628,-0.0373692301928371,0.0546059608459472,-0.4922959208488465,-0.0371619699417919,-0.0340707302093506,-0.2204543352127075,-0.0367661988257736,-0.0361340939998627,-0.344355821609497,-0.0414182035147518,-0.031493753194809,-0.421635091304779,-0.0471862641989559,-0.028172492980957,-0.4726433753967285,-0.0532080916582912,-0.0762384533882141,-0.1951035857200622,-0.0376273667334884,-0.0603877604007721,-0.2668324708938598,-0.0416606454073757,-0.0411195158958435,-0.2917312979698181,-0.0418558655201763,-0.0225561261177063,-0.309745192527771,-0.0424110790609688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIMEL,0.0,0.0,0.0,0.0705521702766418,-0.0630102753639222,0.0053239333632858,0.0976332426071167,-0.1467907428741455,0.0050994622710617,0.1037960648536682,-0.2341070175170898,0.0063906441632183,0.1081469655036926,-0.29381263256073,0.0058888768966766,0.0755674242973327,-0.2269327044486999,-0.0255275788527455,0.1012290716171264,-0.3608356118202209,-0.0296052220087972,0.1135454773902893,-0.4271020889282226,-0.0275883982699838,0.120442509651184,-0.4759807288646698,-0.0256140838187661,0.0152310132980346,-0.2332481741905212,-0.0312712705504622,0.0283868312835693,-0.3735206127166748,-0.033506277091476,0.0355624556541442,-0.4388373494148254,-0.0326500973474708,0.0401581525802612,-0.4822524785995484,-0.032693973816606,-0.0399039685726166,-0.2206969857215881,-0.0340882940959659,-0.0468248128890991,-0.3392844200134277,-0.0374452090632644,-0.0444876551628113,-0.4138702750205993,-0.0438387497138705,-0.0435469150543213,-0.463549792766571,-0.0506561054658618,-0.0824974775314331,-0.1936497092247009,-0.0346485703062739,-0.0661377906799316,-0.2576457858085632,-0.0368777951967444,-0.0455665588378906,-0.2714723348617553,-0.0356749734651771,-0.0266676247119903,-0.2788166999816894,-0.0355328759920325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIMEL,0.0,0.0,0.0,0.0726379752159118,-0.063225209712982,0.0022599370178681,0.1011991500854492,-0.1501888632774352,0.0001289318362864,0.1092252135276794,-0.24014014005661,-0.0002444453664906,0.1157068014144897,-0.3009979128837584,-0.0021062408148395,0.0761407017707824,-0.231054127216339,-0.0276910081545906,0.1016712188720703,-0.3660326600074767,-0.0351230461190538,0.1147499680519104,-0.4349535703659056,-0.03562188856705,0.1235877275466919,-0.4854366183280944,-0.0349684093187647,0.0157860517501831,-0.2357844710350035,-0.0331961322615938,0.0316125750541687,-0.3809227943420409,-0.0391988415311174,0.0411948561668396,-0.4537826776504515,-0.0403538566122846,0.0490548014640808,-0.5024144947528838,-0.0409430708776312,-0.0383766591548919,-0.2231128811836241,-0.0362914796958761,-0.0370393693447113,-0.3488252162933348,-0.0428076233754949,-0.0270758867263793,-0.4316365718841551,-0.0503309179137544,-0.0183848142623901,-0.4889373779296874,-0.0568126622627573,-0.0799586176872254,-0.1962428092956541,-0.0373994816134767,-0.0635849833488464,-0.2708982229232787,-0.0428429950068788,-0.0444411933422089,-0.3020578622817992,-0.0435663681517439,-0.0253801941871643,-0.3262979388236998,-0.0438905876169996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIMEL,0.0,0.0,0.0,0.0739138126373291,-0.061167597770691,0.0019002119157675,0.1041756868362426,-0.1461572051048278,0.0009247629283207,0.1149438023567199,-0.2359716296195984,0.0021534089543137,0.1235867142677307,-0.2984018325805664,0.0019292428702327,0.0740644931793212,-0.2311068773269653,-0.0276727690282996,0.0979068875312805,-0.3658735752105713,-0.0332280523065264,0.1105448603630065,-0.4337178468704223,-0.0324933468285735,0.1193708777427673,-0.4838485717773438,-0.0313918641689951,0.0126240253448486,-0.2355573177337646,-0.0321910208944018,0.0245126485824584,-0.3786970376968384,-0.0365842967215712,0.0336431264877319,-0.4476794600486755,-0.0372249162677462,0.041598618030548,-0.4941247999668122,-0.0379245034340556,-0.041716992855072,-0.2216555476188659,-0.0341296805921729,-0.0451981425285339,-0.3438422083854675,-0.0402009761813815,-0.0375701189041138,-0.4235327839851379,-0.0481168157342608,-0.0312640666961669,-0.4785365462303162,-0.0553164309743578,-0.0823349952697753,-0.193546175956726,-0.0340131758633788,-0.0654823780059815,-0.2604532837867737,-0.0389292701069052,-0.0452388823032379,-0.2801156044006347,-0.0390521264556582,-0.0262934565544128,-0.293024480342865,-0.0392853445295031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIMEL,0.0,0.0,0.0,0.0741388797760009,-0.0665185451507568,0.0020343986460033,0.1052035093307495,-0.1599247455596923,-0.0018805109077106,0.1163944602012634,-0.2574242949485779,-0.0043109963527853,0.1304590106010437,-0.3229514956474304,-0.0085763499020571,0.0779694318771362,-0.232841670513153,-0.0297961864500279,0.1026939153671264,-0.3645902872085571,-0.0409249696760411,0.1160581111907959,-0.4346135854721069,-0.0445571984975571,0.126031756401062,-0.4852100610733033,-0.0460663583009476,0.02052503824234,-0.238056480884552,-0.0369878034918542,0.0399560928344726,-0.3870584964752197,-0.0469205487399335,0.0510824918746948,-0.4698052406311035,-0.0510148066907162,0.0611975789070129,-0.5237423479557037,-0.053597040089869,-0.0321474373340607,-0.227048635482788,-0.0419260222344632,-0.0192769467830658,-0.3638486862182617,-0.052149396005177,-0.0005140900611877,-0.4549508094787597,-0.0618466246752972,0.0168362855911254,-0.5183280110359192,-0.0692797448365922,-0.0743684470653534,-0.2014737725257873,-0.0445658150940175,-0.0606119632720947,-0.2937788367271423,-0.0550887990622754,-0.0450057685375213,-0.3488662838935852,-0.0599150542049641,-0.0282638370990753,-0.3948951363563537,-0.0624941211073632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIMEL,0.0,0.0,0.0,0.07329922914505,-0.0651469230651856,0.0043527753317106,0.1007723212242126,-0.1514798402786256,0.0010757990406204,0.1037653684616088,-0.2389450073242188,-0.0013866181959087,0.107388436794281,-0.298356056213379,-0.0060952641776452,0.078991413116455,-0.2299675941467286,-0.02843907435971,0.1057489514350891,-0.3617493510246278,-0.0388663295431683,0.1181489825248718,-0.4335178136825562,-0.0422438900693009,0.1265439987182617,-0.4857701659202577,-0.0436616908534119,0.0208353400230407,-0.2380177974700928,-0.0368794534130642,0.0415160059928894,-0.3866807222366334,-0.0463623214288304,0.0513319373130798,-0.4700325727462769,-0.0509427595658848,0.0600297451019287,-0.5249544382095338,-0.0539309341235707,-0.0324067771434784,-0.2287772297859193,-0.0427596043570587,-0.0178080797195434,-0.3636575937271119,-0.0525599602385113,0.0003154873847961,-0.4548646807670594,-0.0633329894168923,0.016274094581604,-0.5186642408370974,-0.0716485004647324,-0.0747710764408112,-0.2040131688117982,-0.0460780817790577,-0.0573023557662964,-0.2934987545013429,-0.0562550086303303,-0.0407553315162659,-0.3459415435791017,-0.0609120834394047,-0.0237995982170104,-0.3901963233947755,-0.0634129863007614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIMEL,0.0,0.0,0.0,0.0734877586364746,-0.0645548701286315,0.0045591831924979,0.0992701053619384,-0.1512764096260069,0.001513764427102,0.0995066165924072,-0.2410832047462462,-0.0002496304029477,0.1031857728958129,-0.3015953898429869,-0.004214731811487,0.078190803527832,-0.2278130054473875,-0.0299676436213189,0.1042694449424743,-0.3606111407279967,-0.0392442963299685,0.1174554228782653,-0.4312574863433837,-0.0410839005587035,0.1275662779808044,-0.4818605184555053,-0.0413397870240146,0.0186784863471984,-0.2352684140205382,-0.0374188370284968,0.0373420715332031,-0.3858174085617064,-0.044962322640174,0.0473182797431945,-0.4675715565681456,-0.0472099541900092,0.0573019385337829,-0.5200004875659943,-0.0487882777330809,-0.0344222486019134,-0.2252206802368163,-0.0421258381781512,-0.0200880765914917,-0.3603801727294921,-0.0501327201006347,-0.0010169148445129,-0.4516039490699767,-0.0598877764520579,0.016451358795166,-0.5147679448127747,-0.0678878410932952,-0.0752139389514923,-0.1998614668846129,-0.0442011377987796,-0.0562102198600769,-0.28423273563385,-0.052607631611579,-0.0371007621288299,-0.3306133747100829,-0.0562725573060447,-0.0177139043807983,-0.3694058060646056,-0.05838963233208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIMEL,0.0,0.0,0.0,0.0730761885643005,-0.0634913444519041,0.005294876862024,0.0985663533210754,-0.1517281532287597,0.0027271234334307,0.1010151505470275,-0.2434983849525451,0.0013167695046263,0.1069031357765197,-0.3053474426269531,-0.0023169040310334,0.0781267881393432,-0.2284381985664367,-0.0295560590553235,0.1038904190063476,-0.3619962930679321,-0.0388409521061134,0.1166582703590393,-0.4328973889350891,-0.0405682127553176,0.1255456209182739,-0.4834419488906861,-0.0406234588104438,0.0207124948501586,-0.2351745367050171,-0.037328249551649,0.040891945362091,-0.3863020539283752,-0.0454269598799895,0.0505013465881347,-0.4692774415016174,-0.0475532699006747,0.0592390298843383,-0.5228246450424194,-0.0488259221988868,-0.0319200754165649,-0.2249950766563415,-0.0422861490029048,-0.0166735649108886,-0.360934853553772,-0.0505213725942325,0.0013850331306457,-0.4521340727806091,-0.0595209586995792,0.0175404548645019,-0.5152004957199097,-0.0666929285603713,-0.0736821889877319,-0.1999024748802185,-0.0445380050319385,-0.0567243695259094,-0.2883015275001526,-0.0533867057043265,-0.0390593111515045,-0.3393223881721496,-0.0572154659408282,-0.0213547348976135,-0.3822300434112549,-0.059163420237894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIMEL,0.0,0.0,0.0,0.0728976130485534,-0.0633057951927186,0.0037165365243367,0.0979273319244384,-0.1489170193672181,0.0006688506287559,0.0952846407890319,-0.2351684570312501,-0.0010725466240159,0.0939845442771911,-0.293103039264679,-0.0050944099606908,0.0759177207946777,-0.232074797153473,-0.0302581694381273,0.1014737486839294,-0.3653646111488343,-0.0393066723303831,0.1141931414604187,-0.4364767074584962,-0.0412692595677412,0.1234219670295715,-0.4877632260322572,-0.0415716004030741,0.0165841579437255,-0.2383022904396058,-0.037485277320627,0.0345974564552307,-0.389289677143097,-0.0447474103825128,0.0442935824394226,-0.4722616076469422,-0.0475178640739954,0.0537658929824829,-0.5262574255466462,-0.0494801942663229,-0.0363454520702362,-0.2270256876945496,-0.0419819597559011,-0.0228232741355896,-0.3602195978164674,-0.0498640146510637,-0.0044372081756591,-0.4513691067695619,-0.0604738649385011,0.0119031071662902,-0.5141988396644593,-0.0690368693726099,-0.0773215293884277,-0.200618863105774,-0.0439641718225515,-0.0572999715805053,-0.2807772159576417,-0.0521409269826448,-0.0367291867733001,-0.3231152892112733,-0.0557951610939539,-0.016380488872528,-0.3577359318733216,-0.0579064209418333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIMEL,0.0,0.0,0.0,0.0715630650520324,-0.0665268301963808,0.0020503232789223,0.0976627469062805,-0.1588892936706544,-0.0032596507973039,0.110481321811676,-0.2521110773086549,-0.0066311588908547,0.1236554384231567,-0.317210078239441,-0.012354204564076,0.0719442963600158,-0.228308379650116,-0.0376261893126183,0.097109854221344,-0.3595728278160096,-0.050012127629202,0.1112650632858276,-0.4303653240203858,-0.0540559414240533,0.1221808791160583,-0.4820021092891695,-0.0558173853370362,0.0155703425407409,-0.2340041995048524,-0.0448423038634473,0.0344440937042236,-0.381727695465088,-0.0556746918174439,0.0460937619209289,-0.4673728942871095,-0.0605066727313214,0.056770384311676,-0.5229454338550569,-0.0641689124914819,-0.0357637703418732,-0.2226359844207764,-0.0491022888037377,-0.0208168029785156,-0.3590322732925416,-0.0598827871891671,-0.001520812511444,-0.4529517889022828,-0.0721372115823441,0.0158373713493347,-0.518626242876053,-0.0820302117082291,-0.0764298439025879,-0.1956529021263123,-0.0506945710095578,-0.0595061779022217,-0.2835317254066468,-0.0625577467891389,-0.0424832105636597,-0.3369732499122621,-0.0697362843367272,-0.025415301322937,-0.3821893334388734,-0.0743990513893777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIMEL,0.0,0.0,0.0,0.07217937707901,-0.0646581649780273,0.0022331944707047,0.1004139184951782,-0.1579659581184387,-0.0023435428232687,0.112100601196289,-0.2529357075691223,-0.005252156588881,0.1244727969169616,-0.3189762234687805,-0.0104994137731182,0.075315237045288,-0.2294761538505554,-0.0345840553712832,0.099314272403717,-0.3601444363594055,-0.0463716301095473,0.1134566068649292,-0.4308061599731445,-0.0504724967253196,0.124737799167633,-0.4824828505516053,-0.0526948372793185,0.0198164582252502,-0.2355276346206665,-0.0421715254855143,0.0376564860343933,-0.3816871047019958,-0.0530311676633345,0.0480517745018005,-0.4669316411018371,-0.0583979922306525,0.0581640005111694,-0.5228967666625977,-0.0625894206535804,-0.0311822295188903,-0.2244095206260681,-0.047079908378123,-0.0163919925689697,-0.362474262714386,-0.058596531577109,0.0011543035507202,-0.4556365609169006,-0.071153758741616,0.0175449252128601,-0.5209219455718994,-0.0810292798054206,-0.0724636316299439,-0.198007583618164,-0.0493538218510138,-0.0589159727096558,-0.2927625179290771,-0.0633069786202895,-0.0453133583068848,-0.3528400659561157,-0.0721375781071174,-0.0304564237594605,-0.404173731803894,-0.0776237833273398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIMEL,0.0,0.0,0.0,0.072201132774353,-0.0657343864440918,0.0019021314012092,0.0993977785110473,-0.1582131385803222,-0.0017542215853722,0.1101886630058288,-0.2522240281105041,-0.0034624171301515,0.1216094493865966,-0.3173668384552002,-0.0075044991306754,0.0728663206100463,-0.2318670749664306,-0.0335510690554769,0.0973891019821167,-0.3636553883552551,-0.0441161115512045,0.1112625002861023,-0.4346706867218017,-0.0477750469788702,0.1219894289970398,-0.4869966804981231,-0.0498106759831102,0.0156888365745544,-0.2367677688598632,-0.0405186620399149,0.0333828330039978,-0.3846107721328735,-0.0505839046880396,0.0437654256820678,-0.4704297184944153,-0.0566892531558664,0.0534715056419372,-0.5280499458312988,-0.0614636857852133,-0.0360822081565856,-0.2247911691665649,-0.0446773637875708,-0.0226520895957946,-0.3609760403633117,-0.0559689980789812,-0.0039290785789489,-0.4563241004943847,-0.0699229073568972,0.0132099986076354,-0.5243420302867889,-0.0810060557767542,-0.07688570022583,-0.1981537342071533,-0.046137804244438,-0.0583420395851135,-0.2842406630516052,-0.0584641490921171,-0.0395531356334686,-0.3340257406234741,-0.0659565907761248,-0.020202100276947,-0.3762663006782532,-0.0709805098220499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
